"id";"name";"status";"address";"city";"state";"zip";"phone";"contact";"district_office";"do_phone";"license_no";"Email Address";"Website";"Details";"Services";"Adoption Process"
139;"ACROSS THE WORLD ADOPTIONS";"Licensed";"399 TAYLOR BLVD., SUITE 102";"PLEASANT HILL";"CA";94523;(925) 356-6260;"LESLEY SIEGEL";"CENTRAL COAST CR/RES (26)";"(408) 324-2112";75202166;"adopt@atwakids.org";"http://atwakids.org/";"Every child across the world has the fundamental human right to a loving, permanent family.  Our mission is to create nurturing families through intercountry adoptions that serve the child’s best interests.  We are committed to the ethical provision of professional services that educate and support families throughout the cross-cultural adoption journey.  We endorse humanitarian efforts in the global community for the child who still waits for a family.";"Complete Adoption Service; Home Study; Relative’s Adoptions";
140;"ADOPT A CHILD";"Licensed";"2500-2504 W. MANCHESTER BLVD";"INGLEWOOD";"CA";90305;(323) 750-5855;"WHITE, YOLANDA";"LA & TRI-COASTAL CR (32)";"(323) 981-3300";197803616;;;;;
141;"ADOPT INTERNATIONAL";"Licensed";"1000 BRANNAN STREET # 301";"SAN FRANCISCO";"CA";94103;(415) 934-0300;"JACOBS, LYNNE";"CENTRAL COAST CR/RES (26)";"(408) 324-2112";385201716;"adopt@adoptinter.org";"http://www.adoptinter.org/";"Adopt International is a 501c3 Non-Profit Hague accredited adoption agency licensed throughout California and Hawaii. We recognize the right of every child in the United States and throughout the world to find a loving, permanent family who will meet her or his individual needs. Our vision focuses on making a difference in the lives of children remaining in institutional care through education and humanitarian efforts. Our staff is committed to providing professional, comprehensive services with an emphasis on meeting and responding to the needs of our culturally diverse community while reflecting the changing adoption environment and providing continuous quality improvement, compassion and generosity.";"Adoption: Domestic Adoption, International Adoption";"If you are a resident of California or Hawaii, and you’re interested in open domestic adoption using Adopt International as your home study and placing agency below are the steps to bringing your baby home. 1. Begin Your Home Study. Click to view the domestic Home Study process. 2. Make an appointment for a consult to learn more about Adopt International’s Domestic Adoption Program. 3. Apply to our Domestic Adoption Program. 4. Begin search meetings with a Domestic Coordinator. 5. Make Books and Dear Birth Mom Letters. 6. Becoming a ‘Waiting Family’ and use Adopt as a supportive resource. 7. A match is made! Get to know your birth mom. 8. Bring your baby home. 9. Post Placement Supervision meetings with your Adopt International Social Worker. 10. Make a court date to finalize your domestic adoption. International adoption is a wonderful way to incorporate cultural awareness and help a child who needs a family. The process varies in time and expenses, depending upon the country that you select. Here are the steps: 1. Understand the rules. The process differs if you are adopting from a Hague or non-Hague country. Our staff can assist you in understanding the regulations. 2. Complete an Adoption Home Study. The Home Study agency that you choose to work with should be a place where you have confidence in their expertise and services. 3. Hire a placing agency. Your Home Study agency may be your Placement Agency, or you may choose another agency that identifies your child and helps complete your adoption in the foreign country. 4. Obtain Immigration Pre-approval Make an application to the United States Citizenship and Immigration Service (USCIS). If you are adopting from a Hague Country, you will be filing an I-800A; if you are adopting from a non-Hague Country, you will be filing an I-600A. 5. Prepare your dossier. Every country has a list of documents required when making an application; this may go to a central authority, the attorney or court. The list must be provided by the placement entity, the organization working in or with the foreign country. 6. Receive a child referral or assignment. The agency with whom you are working will identify a child that matches the request that you have made. 7. Child Acceptance. Families review the information with medical professionals so that they make an informed decision before they sign their acceptance. It is important never to accept a referral that you believe is not right for you, and we will advocate for you. The child’s needs should always be the priority. 8. Pre-placement and Placement Travel. Some countries may require visits to the country prior to placement. 9. Complete Post Placement Supervision. State law requires that you have meetings with a social worker after your child is in your home. We take this opportunity to provide support, education and guidance in making your child’s transition and attachment as healthy as possible. 10. Finalize or Readopt. We will walk you through how to file the right court documents so that you can receive your final Adoption Decree and a new birth certificate that reflects you as the parent/s. Although readoption is not required in our state, it is the easiest way for families to obtain a US birth certificate. 11. Post Adoption Support for Adoptees and Adoptive Families. ADOPT believes that adoption is a life long issue, and we will support you whenever an adoption issue arises."
142;"ADOPTION ALLIANCE OF SOUTHERN CALIFORNIA";"Licensed";"8804 BALBOA AVE";"SAN DIEGO";"CA";92123;(858) 637-3060;"LINDA HUTKIN-SLADE";"SO. REGION AC/RES. (22)";"(714) 703-2840";374602539;;;;;
143;"ADOPTION CONNECTION";"Licensed";"1710 SCOTT STREET";"SAN FRANCISCO";"CA";94115;(415) 359-2494;"RANDIE BENCANANN";"CENTRAL COAST CR/RES (26)";"(408) 324-2112";385202249;;"http://www.adoptionconnection.org/";"Adoption Connection works with pregnant women and their families (often called birth parents) anywhere in the United States. We always make sure all parties involved have a seamless adoption process from start to finish. While it can be a challenging journey at times, our seasoned professionals are here to give you practical advice – and whatever support you may want – both on the birth, and adoptive parent side, of the equation. You should also know that Adoption Connection has a stellar track record of placing babies with adoptive parents, which we believe speaks to our deep understanding of the real issues involved with placing and adopting a child. ";"Open Adoption Program; Stepparent/Domestic Partner Adoption Program; Comprehensive Open Adoption Workshops";
144;"ADOPTION HORIZONS";"Licensed";"10 WEST 7TH ST; SUITE F";"EUREKA";"CA";95501;(707) 444-9909;"SAVAGE, CYNTHIA";"NO. CAL CR/RES. (23)";"(916) 263-4700";127000268;"info@adoption-horizons.org";"http://www.adoption-horizons.org/";"Adoption Horizons is a community-based adoption agency licensed to conduct home studies, provide adoptive parent education and facilitation, and complete state required post-placement services. We offer a variety of domestic programs and services to families considering adoption. In addition, Adoption Horizons also facilitates independent adoptions through its Infant Placement Program. Domestic, hospital placements are carefully coordinated to meet all the legal requirements as well as provide professional social services and counseling. This program requires families to be enrolled in another of Adoption Horizons programs. This is the beginning of your exciting journey through adoption! We hope you are able to use the information here to better understand the adoption process and the services offered by this agency. You can also request information to be sent to your home, learn more about our monthly informational meetings and see the beautiful faces of families and children who have already experienced this incredible journey. Congratulations on taking the first important step towards becoming an adoptive family. Have faith and confidence that it can happen for you as it has for hundreds of families associated with this agency. Adoption Horizons is based in Eureka, California and is a private adoption agency. Adoption Horizons is licensed to work in the following counties in California: Butte, Colusa, Del Norte, El Dorado, Glenn, Humboldt, Lake, Lassen, Marin, Mendocino, Modoc, Napa, Nevada, Placer, Plumas, Sacramento, Shasta, Sierra, Siskiyou, Solano, Sonoma, Sutter, Tehama, Trinity, Yolo, and Yuba. ";"California’s Waiting Children Program; Infant Placement; Intercountry Program; Homestudy Process; Post Placement; Private Consultation";"Step 1: Inquiry Phase. You begin the adoption process with Adoption Horizons by making an inquiry contact by phone. During this brief interview, you will provide us with basic information that will help us share some important facts about adoption and our agency. After this contact, you will receive an information pamphlet about our agency and other adoption materials. Next, you are invited to attend our Meet-the-Agency Night, which is held on the third Wednesday of each month from 7:00 – 8:00 p.m. at our office. At this meeting, you will learn the history of Adoption Horizons, the role of the governing Board of Directors, and state licensing features. In addition, you will be given an overview of the adoption process, expenses and how the homestudy process works. Often, a Board member, social work staff member and an adoptive parent will also attend. You are then invited to a free consultation meeting with a program director to discuss specific program guidelines and review qualifying information. This appointment takes 1 to 1½ hours and requires both potential applicants (if married) to be present. At the end of the consultation—and an adoption appears feasible—you will receive an Adoption Horizons Application Packet. (Cost: $75.00). A motivated family can easily complete this part of the adoption process in one to four weeks. Step 2: Application & Approval Phase. Adoption Horizons works with about twenty new clients and five birthmothers a year and accepts clients all-year-round for all programs. Applicants may begin the adoption process as soon as their application has been reviewed and accepted and they have contracted for services. When an application has been accepted, the applicant is then invited to “Contract for Adoption Services” which takes 1 to 1½ hours. During this meeting, the family will be asked to sign various contracts, and will be given an orientation to their “Contract Binder” which contains all the materials needed from the start through the finalization of their adoption. The homestudy and program fees are due at this time. ($3,500 – $4,500). Now a family’s journey to adopt their child begins. Shortly after contracting, the family’s preliminary information will be forwarded to their assigned social worker who will make contact with them to set up their homestudy appointments and home visit. Over the next three months, the family will be asked to do the following: 1. Meet and talk by phone to other experienced adoptive families. 2. Collect and complete all documents necessary for the homestudy. 3. Make a final program selection. 4. Attend all homestudy meetings and start to prepare their program’s dossier or presentation packet. 5. Complete the foster care license application (Fost Adopt). 6. Attend adoption education classes. 7. Attend Meet-the-Agency Night & While-U-Wait Meetings. A motivated family can complete this process in 90 days.. Step 3: Waiting / Search and Referral Phase. Upon completion of your homestudy and foster care licensing (if pertinent), you are now ready to accept a child into your home. We call this the “waiting/search/referral” stage of your adoption. This period can last from two months to two years depending on your selected program. The search and referral stage is the most difficult of the entire process. All the paperwork, visits and classes have been completed, therefore you have taken care of most of the agency process until referral. This time period can be very difficult for families, as often the agency cannot give you a clear idea about when you will get a referral. This varies from program to program, but for some programs, you must exercise patience; and Adoption Horizons cannot guarantee the placement of any child. A family must understand there are many factors that are outside of our control when processing an adoption. The waiting/search/referral stage is very important because it gives you time to prepare for receiving the child. Some of the activities and preparations we recommend during this time are: Read about your child’s culture; Decorate your child’s new room; Get in shape so you can walk long distances and/or carry a heavy baby; Take parenting or infant care classes; Connect with other adoptive parents; Read about special needs cultural-related issues; Prepare family members or siblings; Attend Adoption Horizons monthly While-U-Wait group meetings; Attend adoption education classes. Once you have been offered a child, the following happens: 1. You receive a picture or video of the child and available background information. 2. You meet the birthmother during her pregnancy (Infant Placement Program). 3. Meet with the agency to discuss your referral. 4. You sign a post-placement contract and pay the fee ($1,000 – $3,500). 5. You prepare for travel or travel multiple times to meet the child. 6. You work with your social worker to prepare for the child’s homecoming. Step 4: Post Placement / Legal Adoption Phase. Once your child is placed, you will initiate the legal process to either adopt or re-adopt in California. Families often lose interest in completing the necessary paperwork as they now have a new little person who is occupying their time and space. Many families find it particularly difficult to complete the paperwork once the child arrives. We have a finalization clerk who will maintain contact with you to assure that this final leg of the adoption process gets completed in a timely manner. You will be asked to turn over key documents, as well as attend monthly Post Placement meetings. Also during this time, you will be busy doing the following: 1. Settling your child into your home. 2. Introducing your child to friends and relatives. 3. Attending and receiving monthly guidance and support from your adoption social worker. 4. Working on adjustment issues or attending counseling sessions. 5. Completing the court documents for adoption. 6. Attending a court appointment to make your adoption final"
145;"ADOPTION OPTIONS INC.";"Licensed";"411 CAMINO DEL RIO S. 200";"SAN DIEGO";"CA";92108;(619) 294-7772;"YODER, BRENT";"SO. CAL SC/RES (08)";"(619) 767-2300";374602764;;;;;
146;"ADOPTIONS BY FOSTER FAMILY SERVICE";"Licensed";"2775 COTTAGE WAY, #11";"SACRAMENTO";"CA";95825;(916) 487-2111;"JOHNSON, JOHN";"NO. CAL CR/RES. (23)";"(916) 263-4700";347003522;;"http://www.fosterfamilyservice.org/";"Since 1989 Foster Family Service has been certifying foster families to care for children in need of a safe, nurturing home. In our 21 year history we have placed thousands of children in to both foster and adoptive homes. We serve nearly half of California’s 58 counties, largely through the Central and Northern portions of the state.";"Adoption; Foster Care; Clinical Social Work; Parenting Education; Special Services";
147;"ADOPTIONS UNLIMITED,INC.";"Licensed";"4091 RIVERSIDE DR. STE.115";"CHINO";"CA";91710;(909) 902-1412;"SANDRA CHRISTIAN";"SO. REGION AC/RES. (22)";"(714) 703-2840";360606531;"adoption4u@aol.com";"http://www.adoptionsmadeeasy.com/";"Since 1984 Adoptions Unlimited has been led by staff who are adoptive parents themselves and understand the unique dynamic created through adoption. We offer an exceptionally high level of support and competent practice with a fair fee schedule. Services are personalized to a birthparent or family’s unique situation, so contact our office today to discuss any questions or to start the process today.";"Adoption";
148;"AFRICAN CRADLE, INC.";"Licensed";"2672 BAYSHORE PARKWY, STE 1000";"MOUNTAIN VIEW";"CA";94043;(650) 461-9192;"AMBER STIME";"CENTRAL COAST CR/RES (26)";"(408) 324-2112";435202253;"info@africancradle.org";"http://www.africancradle.org/";"African Cradle is a non-profit organization serving adoptive families and adopted children and young adults. Based in the San Francisco Bay Area, we embrace adoptive parents, families, and especially children who have suffered the trauma of severed family connections. Our goal is to help support families in providing robust, healthy home environments for adopted children. To this end, we offer a strong, inclusive community, education, counseling, and cultural enrichment. While we are pleased to serve all adoptive families, we have a special focus on families raising children of color. ";"Adoption Services; Supportive Services; Education";
149;"ALAMEDA COUNTY SOCIAL SERVICES AGENCY";"Licensed";"401 BROADWAY";"OAKLAND";"CA";94604;(510) 268-2422;"LEE, SALLY";"CENTRAL COAST CR/RES (26)";"(408) 324-2112";15200804;;"http://www.alamedasocialservices.org/";"The Alameda County Social Services Agency is licensed as a Public Adoption Agency by the California Department of Social Services. The Adoptions Program provides services related to the adoption of court dependent children in the child welfare system, a process referred to as agency adoption. In addition, the Adoption Program provides independent and step-parent adoption services for non-dependent children. Adoption services also include recruiting and assessing prospective adoptive parents, completing and approving adoption home studies, placing children in prospective adoptive homes, and assisting the family in the finalization of the adoption. The department works cooperatively with other public and private adoption agencies.";"Adoptions; Adoptions and Guardianships; Legal Guardianship; Family Finding & Engagement; Kinship Support Services; Permanent Youth Connections";
150;"ALDEA, INC.";"Licensed";"470 CHADBOURNE ROAD";"FAIRFIELD";"CA";94553;(707) 557-4560;"BONTRAGER, MARK";"NO. CAL CR/RES. (23)";"(916) 263-4700";487004851;"mbontrager@aldeainc.org";"http://www.aldeainc.org/";"Our mission is to improve lives and create bright futures for people we serve by providing professional mental health, child welfare and support services in a manner that respects the dignity and individuality of each person. Aldea encourages both prospective and certified foster parents to consider adoption because sometimes foster children are unable to live permanently with their biological parents or relatives.  Aldea recruits and trains prospective adoptive parents, helps match children and prospective adoptive families, and provides counseling and support for both the children and adoptive families. ";"Adoption Services; Emergency Placement, Intensive Treatment and Treatment Foster Care; Foster Parent Certification; Transitional Housing Placement + Foster Care; Behavioral Health Services";
151;"ALLIANCE HUMAN SERVICES, INC.";"Licensed";"21311 HAWTHORNE BLVD. STE 330";"TORRANCE";"CA";90503;(310) 792-8920;"ROSE RUTHERFORD";"LA & TRI-COASTAL CR (32)";"(323) 981-3300";197805952;"TorranceInfo@alliancehhs.org";"http://alliancehhs.org/";"Alliance Human Services, Inc. has been licensed as a Foster Family Agency (FFA) in California since 2004. We are also a licensed Adoption Agency. We serve children with a range of behavioral and emotional challenges, and specialize in services to children and youth with cognitive and developmental disabilities, including children with autism. We are fully accredited by the California Alliance of Child and Family Services, and are members of the Foster Family-Based Treatment Association and the Association of Community Human Service Agencies. ";"Adoption; Foster Care";
152;"ALPHA ADOPTION CENTERS";"Licensed";"5053 LA MART DRIVE STE 107";"RIVERSIDE";"CA";92507;(951) 369-5282;"EMMANUEL HUMPHRIES";"PACIFIC INLAND CR (19)";"(951) 782-4207";336424024;;"http://www.alphaadopt.com/";"With over 25 years of experience in children’s social services, Alpha Adoption Centers is a full service Adoption Agency providing quality domestic newborn adoptions. Alpha’s adoption services are supportive and nurturing. We help guide adoptive parents and birth parents through the adoption process with sensitivity and reliability. We understand that as a prospective adoptive parent, your process to build a family might have started some time ago. You likely have experienced many challenges along the way. Following the highest ethical standards, the knowledgeable social workers on our staff will walk you through the adoption process, and answer any questions you might have. We will provide you in-depth preparation and support services. We are committed to helping adoptive parents build loving families. Our philosophy is based on one-on-one guidance during this fragile time. We offer a unique program; a social worker to take you through the entire adoption process. We believe that adoption is not the time to feel lost.";"Adoption";
153;"ALTERNATIVE FAMILY SERVICES,INC-ADOPTIONS";"Licensed";"250 EXECUTIVE PARK BLVD.ST4900";"SAN FRANCISCO";"CA";94134;(415) 656-0116;"FERNANDO AMADOR";"CENTRAL COAST CR/RES (26)";"(408) 324-2112";385201814;;"http://www.alternativefamilyservices.org/";"The Mission of Alternative Family Services is to support vulnerable children and families in need of stability, safety, and wellbeing in communities. AFS is committed to helping children within the foster care system find permanent homes. AFS has two programs for adopting foster children and youth: Fost-Adopt and Adoption Conversion";"Adoption";
154;"AMERICA WORLD ADOPTION ASSOCIATION CALIFORNIA";"Licensed";"27556 N. WEEPING WILLOW DR.";"VALENCIA";"CA";91354;(800) 429-3369;"ROBERT WOOLRIDGE";"SO. REGION AC/RES. (22)";"(714) 703-2840";306004161;"california@awaa.org; robert.woolridge@awaa.org";"http://www.awaa.org/";"On August 1st, 1994 Brian and Renee Luwis traveled to China for the first time, to hold and bring home their newly adopted daughter, Fei. After realizing that there were still so many more orphans without homes, they decided to take action. Shortly after returning from China, Brian and Renee began to create and build what is now the America World Adoption Association - a ministry dedicated to sharing the belief that one of God's most profound blessings is to experience a child by adoption. Our Mission: America World is committed to helping America's families and the world's orphans experience the love of God in Jesus through the ""Spirit of adoption."" We are a Christ centered organization that values the right of every child to have a family and believes adoption is a God ordained way to build a family. America World is also devoted to actively supporting orphan awareness ministries and hopes to spread the Spirit of adoption within the Christian community. As an agency we offer service that is both personal and dependable. Our Family Coordinators are trained to handle every detail of your adoption process and will begin to work with you from the moment your application is approved. Your Family Coordinator works closely with you throughout the entire process and is sensitive to the needs of both you and your child. They will be by your side, as your main point of contact, throughout your adoption process. We believe that nothing happens by accident and if you decide to adopt though us we are confident that God will place just the right child (or children) in your home. AWAA-CA is licensed and Hague/COA accredited in the state of California to provide home study services for adoption. Although our primary role is to provide home study services for families adopting through America World, we are also able to prepare home study and post adoption reports for families using other placement agencies and who meet America World's agency requirements. Our office is located in Valencia and we are able to provide services for families living in the following counties: Los Angeles, Orange, Riverside, San Bernardino, San Diego, Ventura, and Santa Barbara. If you live outside of those counties, please contact us as we may be granted an exception to conduct services in other counties on a case by case basis. ";"Adoption: Domestic Adoption, International Adoption";
155;"ANGEL'S HAVEN OUTREACH";"Licensed";"13193 S. HWY 33 STE D";"SANTA NELLA";"CA";95322;(925) 788-6992;"CARA HELBERG";"SIERRA CASCADE AC (24)";"(559) 243-8080";247202396;"adopt@angelshaven.org";"http://www.angelshaven.org/";"Angels’ Haven Outreach is a non-profit, private adoption agency founded in 1986 by a small group of adoptive parents who were committed to providing assistance to homeless children worldwide. We offer comprehensive homestudy services to families throughout the States of California and Vermont.  We have completed thousands of homestudies for families adopting from countries as varied as: China, Vietnam, Guatemala, Ethiopia, Mexico, India, Russia, Ukraine, Rwanda, Congo, Uganda, Liberia, Armenia, Korea, Kazakhstan, and Georgia, among other countries.  ";"Homestudy Services";
156;"ANGELS' HAVEN OUTREACH";"Licensed";"818 GRAYSON RD. SUITE 200";"PLEASANT HILL";"CA";94523;(925) 788-6992;"CARA HELBERG";"CENTRAL COAST CR/RES (26)";"(408) 324-2112";75202254;"adopt@angelshaven.org";"http://www.angelshaven.org/";"Angels’ Haven Outreach is a non-profit, private adoption agency founded in 1986 by a small group of adoptive parents who were committed to providing assistance to homeless children worldwide. We offer comprehensive homestudy services to families throughout the States of California and Vermont.  We have completed thousands of homestudies for families adopting from countries as varied as: China, Vietnam, Guatemala, Ethiopia, Mexico, India, Russia, Ukraine, Rwanda, Congo, Uganda, Liberia, Armenia, Korea, Kazakhstan, and Georgia, among other countries.  ";"Homestudy Services";
157;"ARROW CHILD & FAMILY MINISTRIES OF CA ADOPTION";"Licensed";"4001 MISSION OAKS BLVD., STE. T. & K.";"CAMARILLO";"CA";93012;(805) 482-2423;"SHARON VAUGHN";"LA & TRI-COASTAL CR (32)";"(323) 981-3300";567806511;;"http://www.arrow.org/";"We began California foster care operations in 2007, and soon expanded to include adoption. Our California programs include: Foster Care/Adoption and Private Adoption.";"Adoption; Foster Care; Kinship Care";
158;"ASPIRA FOSTER & FAMILY SERVICES";"Licensed";"1320 E. SHAW #140";"FRESNO";"CA";93710;(559) 222-4969;"BORN, NANCY";"SIERRA CASCADE AC (24)";"(559) 243-8080";107203250;;"http://www.aspiranetadoption.org/";"The Aspiranet adoption program provides statewide adoption home study and support services for individuals and couples interested in becoming parents for the first time or for those interested in expanding their existing families through the adoption of California children in foster care. We also provide adoption services and support to relative/kinship caregivers, existing adoptive parents, and other adults who have formed significant relationships with a child in their home and have made the commitment to adopt.";"Adoption Through Foster Care; Post-Adoption/REACH; Kinship";
159;"AVIVA ADOPTION AGENCY";"Licensed";"7120 FRANKLIN AVENUE";"LOS ANGELES";"CA";90046;(323) 876-0550;"ANDREW DIAMOND";"LA & TRI-COASTAL CR (32)";"(323) 981-3300";197804734;"ask_us@avivacenter.org";"http://avivacenter.org/";"Aviva Family and Children’s Services, a nonprofit, non-sectarian 501(c)(3) organization, believes that every child and every family in our Los Angeles community deserves the chance for a bright future. Foster Family and Adoption Services is a licensed agency that provides trained, caring families for children ages birth to 21 who are among the most vulnerable and neglected in Los Angeles County. With a firm belief that family is the foundation of a child’s emotional well-being, Aviva carefully recruits and screens individuals and couples who can provide a safe, structured and nurturing home. We provide foster parent(s) with extensive education in caring for children with histories of emotional trauma. We seek diversity in our foster parental selection, knowing that a loving home can be created in a variety of settings. As a licensed foster care and adoption agency, we can make dreams come true for both the child and the parent(s). Aviva’s social workers have a limited caseload to allow for weekly home visits, diligent oversight and support to the foster children and their foster families. We are always there for our families with guidance, education and 24-hour on-call support.";"Foster Family and Adoption Services; Wraparound Services; Community Mental Health Services; Residential Treatment Services";
160;"BAL JAGAT - CHILDREN'S WORLD INC.";"Licensed";"5199 E. PACIFIC COAST HWY #204";"LONG BEACH";"CA";90804;(562) 597-5029;"HEMLATA MOMAYA, MSW";"LA & TRI-COASTAL CR (32)";"(323) 981-3300";197805058;"baljagat@verizon.net";"http://www.baljagat.org/";"Bal Jagat - Children’s World Inc. is a Hindi phrase meaning “Children’s World,” which represents our dedication to uniting the children of the world with loving parents in permanent homes in the United States. We are not affiliated with any religious organization. The agency’s mission statement is “Adoption is a gift of life.” Bal Jagat - Children’s World Inc. is a California State licensed private, non-profit inter-country adoption agency. BJCW Inc is not licensed for domestic adoption. Our direct country programs currently include China, India, and Romania, and we work with many other countries such as  Taiwan, Bulgaria, Japan, Ethiopia, Mexico, Korea, and more through partnerships.  BJCW Inc has many partnerships with other homestudy and child placement agencies across the United States. We provide home study, post placement, and post adoption services in Kern, Los Angeles, Orange, Riverside, Santa Barbara, San Bernardino, San Diego, San Luis Obispo, and Ventura counties. Bal Jagat has been helping people extend their families through international adoption for over 30 years, since 1983. We have played a successful role in the lives of more than 5000 families who have been rewarded by the joy and love of their international children. Bal Jagat - Children’s World Inc. is a fully Hague Accredited international adoption agency and complies with all regulations of the Hague Convention on Intercountry Adoption and the Intercountry Adoption Act of 2000 by the Council on Accreditation (COA) as authorized by the United States Department of State. Our Hague Accreditation is valid until July 31, 2016.";"Home Study; Post Placement; Post Adoption Services; Re-Adoption";
161;"BAY AREA ADOPTION SERVICES";"Licensed";"465 FAIRCHILD DRIVE, SUITE 215";"MOUNTAIN VIEW";"CA";94043;(650) 964-3800;"STAWITCKE, ANDREA";"CENTRAL COAST CR/RES (26)";"(408) 324-2112";430707845;"andrea@baas.org";"http://www.baas.org/";"Bay Area Adoption Services (BAAS) is a parent-led, non-profit, international adoption agency.  Our mission is to find and support loving, able parents for orphaned, abandoned or relinquished children.  The child's welfare is our primary concern.";"Adoption: International Adoption";"Stage 1: 3 - 6 Months - Pre Adopt Class, Homestudy Documents (submit to BAAS), Homestudy Meetings (4), Overseas Program Consultation, Finalization of Homestudy. Notarization of homestudy to be done once all documents have been submitted by the family to BAAS; 2 - 6 Months - United States Citizenship & Immigration Services (USCIS) Approval; Stage 2: 1 Month - Dossier Preparation and Translation, Submit Dossier to Foreign Country; 6 – 36 Months -  Wait Time for Referral, Wait time varies greatly based on a number of factors, Program consultation will provide country specific information, Acceptance of Referral; Stage 3: 1 - 8 Months - Travel to Foreign Country to Pick up your child; 6 Months-3 Years - Post Placement, Finalization of Adoption"
162;"BETHANY CHRISTIAN SERVICES";"Licensed";"16700 VALLEY VIEW AVE. #210";"LA MIRADA";"CA";90638;(714) 994-0500;"JEFF CARLSON";"LA & TRI-COASTAL CR (32)";"(323) 981-3300";197804205;;"https://www.bethany.org/";"Since 1986 we have served individuals and families throughout Southern California and we desire to serve you as you are experiencing an unplanned pregnancy, or if you are looking to grow your family through adoption. We are here to partner with you along your journey.";"Family Counseling; Infant Adoption; International Adoption; Post Adoption Support; Pregnancy Support";
163;"BETHANY CHRISTIAN SERVICES OF NORTHERN CA, INC.-AA";"Licensed";"3048 HAHN DRIVE";"MODESTO";"CA";95350;(209) 522-5121;"STIME, LYNETTE";"SIERRA CASCADE AC (24)";"(559) 243-8080";507000169;;"https://www.bethany.org/";"Since 1944, Bethany Christian Services has been reaching out to children who are alone or vulnerable. As a worldwide and community leader in adoption and family services, we know that a child's best chance to thrive is as part of a safe, loving, forever family.";"Infant Adoption; International Adoption; Pregnancy Support; Bethany's House";
164;"BETTER LIFE CHILDREN SERVICES-AA";"Licensed";"1750 HOWE AVENUE STE. 280";"SACRAMENTO";"CA";95825;(916) 641-0661;"MCNEIL, WINIFRED";"NO. CAL CR/RES. (23)";"(916) 263-4700";347000166;"families@better-life.org";"http://better-life.org/";"Everything that we do is grounded in a philosophy of inclusion and partnership. Our services are guided by the principle that all children need love, guidance and a sense of belonging that only a family can provide. To this end: We do whatever it takes to help children and families achieve positive outcomes. We tailor services to children and families’ specific strengths and needs. We engage the community to strengthen families through advocacy, education, partnering with faith based organizations and cultural activities. We make use of resources and expertise in the field to assist children and families become integrated as a family system.";"Adoption: Adoption from Foster Care, Conversion Adoption, Independent Adoption; Foster Care";
165;"BLACK ADOPTION PLACEMENT & RESEARCH CENTER";"Licensed";"10440 INTERNATIONAL BLVD.";"OAKLAND";"CA";94603;(510) 430-3600;"GLORIA KING";"CENTRAL COAST CR/RES (26)";"(408) 324-2112";15202186;;;;;
166;"CANYON ACRES CHILDREN AND FAMILY SERVICES";"Licensed";"1845 W ORANGEWOOD 3RD FLOOR";"ORANGE";"CA";92868;(888) 380-8832;"KIAN CLINEFF";"SO. REGION AC/RES. (22)";"(714) 703-2840";306004130;;;;;
167;"CATHOLIC CHARITIES ADOPTION AGENCY";"Licensed";"349 CEDAR ST";"SAN DIEGO";"CA";92101;(619) 231-2828;"DR. PATRICIA PETTERSON";"SO. REGION AC/RES. (22)";"(714) 703-2840";370603101;;"http://www.ccdsd.org/";"Statement of Purpose: To inform and educate pregnant women and prospective adoptive parents about the adoption process in order to build a foundation for making decisions that promote a safe, loving, and permanent family for each child.";"Pregnancy & Adoption Services";
168;"CHILDHELP ADOPTION AGENCY";"Licensed";"1743-A ORANGE TREE LANE";"REDLANDS";"CA";92374;(909) 335-1164;"DIANA CORREA";"PACIFIC INLAND CR (19)";"(951) 782-4207";366424039;"dcorrea@childhelp.org";"https://www.childhelp.org/";"Currently, there are more than 100,000 children in California’s foster care system who need to be placed in safe and secure homes while receiving the care and nurture they currently do not experience in their home environments. For over 20 years, Childhelp’s Foster Family and Adoption Programs of California have connected loving families with children by actively recruiting, certifying and training foster/adoptive families in Southern California. From its offices in Hollywood and Redlands, critical services can be offered and provided to children most in need. Foster care and adoption services Childhelp offers include S.A.F.E. adoption home studies and preparing families for adoptive placement.";"Foster Care & Adoption Services";
